id,is_validated
516807,1
516970,1
517027,-1
517469,-1
517936,-1
518287,-1
519677,-1
519744,1
519987,-1
520064,-1
520350,1
520432,1
520515,1
520634,-1
520659,1
520942,1
521052,-1
521215,-1
521550,-1
521635,1
522038,-1
522073,-1
522161,-1
522170,-1
522987,-1
522993,-1
523191,1
523544,-1
523847,1
523985,0
524001,1
524083,1
524146,-1
524185,-1
524376,-1
524930,-1
525117,-1
525232,-1
525399,0
526102,1
526149,-1
526262,-1
526303,-1
526783,-1
526913,-1
527339,-1
527873,-1
527886,-1
528238,1
528279,1
529023,-1
529027,-1
529093,-1
530129,-1
530496,-1
531099,-1
531357,1
531900,-1
532031,-1
532196,-1
532422,-1
532713,0
532803,-1
532819,-1
532837,-1
532876,0
533009,-1
533345,-1
533396,-1
534086,-1
534235,-1
534275,-1
534967,-1
535337,1
535523,-1
535577,-1
535712,0
536063,1
537350,-1
538215,-1
538411,0
538611,1
538643,1
538714,-1
539116,-1
539122,-1
539379,0
540072,0
540091,0
540376,-1
540786,1
541080,1
541490,-1
541597,-1
541631,1
542105,-1
542157,1
542308,-1
542434,-1
542621,-1
542709,-1
542817,0
543223,-1
543258,1
543309,-1
543497,0
543511,-1
544050,-1
544521,-1
544523,-1
544796,1
544818,-1
545456,0
545867,-1
545893,1
546001,1
546256,-1
546265,0
546364,-1
546446,1
546458,0
546505,1
546531,-1
546538,-1
546691,-1
546951,-1
547148,1
547152,-1
547325,-1
547337,-1
547599,-1
547621,-1
547811,0
548109,1
548114,-1
548196,-1
548200,-1
548235,-1
548321,-1
548492,-1
548618,-1
548630,-1
548916,-1
548982,-1
549026,1
549149,-1
549186,1
549192,-1
549735,1
549756,-1
550139,-1
550176,0
550243,-1
550308,-1
550495,0
550707,-1
550771,-1
551222,-1
551282,0
551417,1
551427,-1
551637,1
551690,-1
551992,-1
552472,-1
552490,-1
552494,1
552632,-1
552686,-1
552755,-1
553118,1
553398,1
553798,-1
554025,-1
554035,-1
554155,1
555121,1
555129,-1
555564,-1
555921,-1
557273,-1
557296,-1
557306,-1
558284,-1
558398,-1
558645,-1
559175,1
559412,-1
559657,-1
559755,-1
559782,-1
560513,-1
560790,-1
561464,-1
561740,-1
562109,1
562309,1
562357,-1
562711,-1
563255,-1
563294,-1
563631,-1
563695,-1
564167,-1
564348,-1
564404,-1
564413,-1
564548,-1
564564,-1
564622,1
565230,-1
566008,-1
566348,1
566507,-1
567061,-1
567152,-1
567194,-1
567365,1
567755,-1
568251,0
569300,-1
569426,-1
569439,-1
569562,-1
569664,-1
569802,-1
569941,-1
569990,-1
570210,1
570296,-1
570752,0
570867,-1
571269,-1
571290,-1
571370,-1
571447,-1
571510,0
571826,1
571974,1
572041,-1
572061,-1
572294,0
572351,-1
572766,-1
572964,-1
573226,0
574372,0
574663,-1
574729,-1
574760,-1
574799,-1
575072,-1
575311,0
575359,-1
575439,-1
575476,-1
575722,-1
575892,-1
576005,-1
576042,-1
576051,-1
576083,-1
576158,1
576265,-1
576337,-1
576432,-1
576666,-1
576774,-1
576777,1
577256,-1
577336,-1
577805,-1
578380,1
578506,-1
578605,-1
579221,-1
579812,0
580025,1
581295,-1
581369,-1
581380,-1
582887,-1
582985,-1
583515,-1
583621,-1
584163,-1
584542,-1
584853,-1
585363,-1
585767,-1
586222,-1
586371,-1
586458,0
586825,-1
586845,-1
586859,-1
586918,1
587250,-1
587370,1
587685,-1
588564,-1
589347,1
589656,-1
589744,-1
591188,-1
591314,1
591897,1
592120,1
592172,1
592441,-1
592822,-1
592884,-1
593016,-1
593492,-1
593579,-1
593798,-1
593926,1
593988,-1
594105,-1
594339,-1
594516,-1
594627,-1
594690,1
595054,-1
595262,-1
595637,1
595922,-1
596257,-1
597216,-1
597295,1
598127,-1
598350,-1
598351,-1
598608,-1
599154,0
599638,-1
600051,0
600497,1
600535,-1
600761,-1
600801,-1
601187,-1
601632,1
601706,-1
601724,-1
601847,1
602096,-1
602673,-1
602720,-1
603687,-1
604165,-1
604738,1
604899,-1
604991,-1
605251,1
605297,-1
606102,1
606111,1
606337,-1
606339,-1
606582,0
606696,-1
607215,-1
607296,-1
607318,-1
607386,-1
607476,-1
607603,-1
607697,-1
607708,-1
607769,-1
607865,-1
607904,1
607937,1
607939,-1
608157,-1
608325,-1
608358,1
608786,1
608910,-1
609416,1
609986,-1
610367,-1
611254,0
611719,-1
612826,-1
613644,1
613946,-1
614497,-1
614552,1
614716,1
615941,-1
616114,-1
616428,-1
616480,0
616811,-1
617150,-1
617175,-1
617219,0
618089,-1
618479,1
618486,1
618526,-1
618608,-1
618934,-1
619283,-1
619315,-1
619820,-1
620098,1
620400,-1
622245,-1
622262,1
622734,1
623194,0
623474,1
624954,-1
625037,-1
625174,1
626526,-1
626652,0
627315,-1
627729,-1
628079,-1
628087,-1
628098,-1
628348,-1
628421,-1
628804,-1
628988,-1
629111,-1
629159,-1
629160,-1
629319,1
629440,-1
629543,-1
630046,-1
630163,-1
630253,-1
630271,-1
630471,-1
630549,-1
630558,-1
630753,-1
631660,-1
631795,1
631979,-1
632095,-1
632261,-1
632494,-1
632590,-1
632921,-1
633079,-1
633143,-1
633333,-1
633372,-1
633403,-1
633477,-1
633547,-1
633789,-1
634204,-1
634367,-1
634387,-1
634511,-1
634704,-1
634725,-1
634895,-1
634946,-1
634967,-1
635151,0
635768,-1
635823,1
636056,1
636129,1
636137,1
636176,1
636326,-1
636436,-1
636742,-1
636848,-1
637048,-1
637063,-1
637225,-1
637569,-1
637654,-1
637792,-1
638326,1
638372,1
638374,-1
638420,-1
638464,1
638650,1
638741,-1
639141,0
639171,0
639239,0
639820,-1
640100,-1
640456,-1
640840,-1
641018,-1
641313,-1
641412,1
641460,0
641560,-1
641625,-1
641698,1
641872,-1
642468,-1
642811,-1
643044,1
643383,-1
644206,1
644630,-1
645257,1
645475,-1
645815,1
646081,1
646727,0
647214,-1
647358,-1
647453,0
647469,0
647562,-1
647674,1
647741,1
647893,-1
647920,0
647992,-1
648057,-1
648171,1
648533,0
649119,1
649401,-1
649436,0
649485,1
649684,1
649759,-1
649803,-1
649931,1
650221,-1
650361,-1
650436,-1
650605,0
650897,-1
651696,1
651860,1
652219,1
652280,1
652402,-1
652855,1
652864,1
653004,1
653079,1
653385,-1
653485,-1
653516,-1
653708,-1
654527,1
654541,1
654590,-1
655083,-1
655252,1
655261,0
655367,1
655600,1
655645,0
655925,1
656035,1
656072,1
656213,-1
656341,1
656449,-1
656585,-1
656609,-1
656760,1
656791,1
656865,-1
656969,-1
657100,1
657221,-1
657362,-1
657617,-1
657767,-1
657981,-1
658004,-1
658170,-1
658674,-1
658875,-1
658981,-1
659139,1
659305,1
659559,-1
659949,-1
660215,-1
660541,-1
660850,0
660867,-1
661132,-1
661787,1
661883,0
661917,-1
661918,-1
662247,1
662273,1
662425,-1
662719,1
662806,0
662854,0
663187,-1
663259,0
663279,1
663895,-1
664135,-1
664232,-1
664893,1
664894,1
664898,1
664902,1
664912,1
664963,1
664968,-1
664970,1
665040,1
665042,1
665061,1
665172,1
665185,1
665196,1
665361,1
665367,1
665426,1
665739,1
665820,1
666009,-1
666025,-1
666194,-1
666237,-1
666247,-1
666249,-1
666321,1
666412,-1
666543,1
666651,-1
666687,-1
666713,-1
666803,-1
666896,-1
667128,-1
667206,-1
667434,-1
667876,-1
667908,-1
667954,1
667997,-1
668113,-1
668285,-1
668384,-1
669250,-1
669350,-1
669418,-1
669606,-1
669821,-1
669935,-1
670210,-1
670219,-1
670271,-1
670614,-1
670758,-1
670789,-1
671056,-1
671569,-1
671674,-1
671732,-1
672398,-1
672413,1
672452,-1
672526,-1
672694,-1
672705,-1
672890,-1
673003,-1
673476,0
673754,-1
673819,-1
673843,-1
673922,-1
674429,0
674630,1
674918,1
675030,-1
675464,-1
675556,-1
675819,0
675964,-1
676504,-1
676568,1
676598,-1
676865,-1
676917,-1
676928,1
676973,-1
676978,-1
677069,-1
677121,1
677269,-1
677362,0
677363,-1
677368,0
678593,-1
678811,-1
679146,-1
679194,-1
679276,-1
680070,0
680699,0
680951,-1
681069,-1
681561,1
681940,-1
681960,-1
682096,-1
682282,-1
682579,-1
682601,-1
682713,-1
682797,-1
683157,-1
683272,0
683283,-1
683360,-1
683726,0
683854,-1
683877,-1
684086,-1
684367,1
684413,1
684489,1
684519,0
685254,-1
685327,-1
685684,0
685740,-1
685807,-1
686010,0
686219,0
686224,-1
686252,1
686254,-1
686364,-1
686575,-1
686648,-1
686657,-1
686805,1
687201,-1
687202,-1
687225,-1
687231,-1
687241,-1
687250,-1
687256,-1
687270,-1
687272,-1
687292,-1
687304,-1
687305,-1
687306,-1
687311,-1
687313,-1
687324,-1
687326,-1
687353,-1
687362,-1
687363,-1
687374,-1
687376,-1
687378,-1
687398,-1
687400,-1
687458,-1
687516,-1
687517,-1
687539,-1
687540,-1
687542,-1
687601,-1
687633,-1
687654,-1
688045,-1
688050,-1
688575,-1
688644,-1
688758,0
688821,-1
688868,-1
689274,-1
689579,-1
689774,-1
689870,-1
689875,-1
690133,-1
690173,-1
690196,-1
690204,-1
690206,-1
690216,-1
690223,-1
690227,-1
690239,-1
690248,-1
690249,-1
690251,-1
690253,-1
690255,-1
690369,-1
690403,-1
690411,-1
690412,-1
690425,-1
690429,-1
690430,-1
690543,-1
690644,-1
690672,-1
690791,-1
690859,-1
690987,-1
691002,-1
691008,-1
691022,-1
691044,0
691072,-1
691077,-1
691119,-1
691156,-1
691166,-1
691244,-1
691329,-1
691389,-1
691424,-1
691812,-1
691822,-1
691859,0
691966,-1
691967,-1
692112,-1
692125,-1
692193,-1
692242,-1
692282,-1
692352,-1
692394,-1
692462,-1
692473,-1
692484,-1
692502,-1
692514,-1
692539,-1
692542,1
692639,-1
692661,-1
692704,-1
692770,-1
692776,-1
692786,-1
692835,-1
692885,-1
692886,-1
693102,-1
693110,-1
693203,-1
693391,-1
693409,-1
693574,-1
693584,-1
693667,-1
693696,-1
693700,-1
693808,-1
693809,-1
693841,-1
693842,-1
693876,1
694034,-1
694088,-1
694097,-1
694098,-1
694106,-1
694191,-1
694192,-1
694214,-1
694238,-1
694272,-1
694342,0
694418,-1
694476,-1
694575,-1
694580,-1
694587,-1
694700,-1
694738,-1
694772,-1
694825,-1
695093,-1
695161,-1
695173,-1
695234,-1
695249,1
695279,-1
695446,-1
695455,-1
695459,-1
696156,-1
696312,-1
696627,-1
696708,-1
696735,-1
696764,-1
696799,-1
696839,-1
696911,-1
696966,-1
697044,-1
697074,-1
697272,-1
697304,-1
697321,-1
697787,-1
697891,-1
698083,-1
698216,1
698328,0
698446,-1
698622,0
698781,-1
698868,-1
698904,-1
699106,-1
699469,-1
699778,-1
699897,-1
699910,-1
699939,-1
699958,-1
700123,-1
700234,-1
700748,1
700981,-1
701114,-1
701146,1
701212,-1
701410,-1
701524,-1
701543,-1
701683,-1
701752,-1
701782,-1
701791,-1
702060,-1
702127,-1
702201,-1
702281,-1
702346,1
702391,-1
702628,-1
702713,0
702796,-1
702807,-1
702952,1
703015,-1
703220,-1
703916,-1
703979,-1
704027,-1
704039,-1
704079,-1
704081,-1
704088,-1
704132,1
704242,-1
704273,-1
704317,1
704344,-1
704453,-1
704510,-1
704655,-1
704699,-1
704729,-1
705089,-1
705169,-1
705255,-1
705280,-1
705492,-1
705964,0
705979,1
706038,0
706274,-1
706419,0
706483,0
706528,0
706626,-1
706739,-1
706766,-1
707108,-1
707333,-1
707540,-1
707620,1
707831,1
708228,-1
708330,-1
708440,-1
708906,-1
709051,-1
709054,1
709196,-1
709382,-1
709520,-1
709605,-1
709626,-1
709733,-1
709747,-1
709841,-1
709849,0
709853,0
709857,0
710184,-1
710220,-1
710276,-1
710365,-1
710508,-1
710683,-1
710923,0
711027,-1
711077,-1
711228,0
711233,0
711255,-1
711289,0
711291,0
711378,-1
711502,0
711534,0
711598,-1
711647,-1
711841,-1
712111,-1
712248,-1
712792,-1
713041,-1
713108,-1
713424,-1
713826,-1
714033,-1
714139,-1
714161,1
714223,-1
714246,-1
714289,-1
714564,-1
714689,-1
714694,-1
714848,-1
714860,0
714878,-1
714888,-1
715122,-1
715601,-1
715786,-1
715904,1
715992,-1
716243,-1
716859,-1
717504,-1
718030,-1
718358,-1
718359,-1
718477,-1
718792,0
718848,-1
718919,-1
718961,-1
719469,-1
719470,-1
719584,-1
719625,-1
720104,1
720194,0
720218,0
720360,-1
720428,-1
720525,-1
720696,-1
721354,-1
721956,-1
721996,-1
722251,1
722583,-1
722632,-1
723322,0
723518,-1
723587,-1
724774,-1
724852,-1
725136,-1
725590,-1
725929,-1
726380,-1
726424,-1
726605,0
726667,-1
726685,-1
726693,0
726702,0
726705,0
727997,-1
728150,-1
728763,-1
729962,1
730053,-1
730060,-1
730136,0
730215,0
730241,0
730306,-1
730481,-1
730726,-1
730775,-1
731095,-1
731157,-1
731284,-1
731370,-1
731683,-1
731728,1
732601,-1
732735,-1
732915,1
733140,-1
733198,-1
733207,-1
733216,-1
733231,-1
733481,1
733806,1
734106,-1
734277,-1
734359,-1
734465,-1
734655,-1
734683,0
734688,-1
734982,-1
735039,-1
735117,-1
735356,-1
735480,-1
735648,-1
735691,-1
735707,-1
735734,-1
735752,-1
735994,1
736137,-1
736268,-1
736486,-1
736489,-1
736565,-1
736703,-1
736817,-1
736822,-1
736895,-1
736917,-1
736969,-1
736989,-1
737005,-1
737187,-1
737559,-1
737607,-1
737617,-1
737654,-1
737672,-1
737682,-1
737686,-1
737790,-1
737829,-1
737832,-1
737838,-1
737844,-1
737846,1
737882,-1
737937,-1
738091,-1
738229,-1
738262,-1
738354,-1
738924,-1
739594,1
739888,0
739894,-1
739908,-1
740065,-1
740158,-1
740159,-1
740160,-1
740196,-1
740202,0
740210,-1
740223,-1
740224,-1
740235,-1
740306,-1
740327,-1
740401,-1
740900,-1
740901,-1
740903,-1
741240,-1
741251,-1
741371,-1
741560,-1
741841,-1
741874,-1
742088,1
742290,-1
742572,-1
742618,-1
743049,-1
743267,-1
743384,-1
743472,-1
743580,-1
743708,-1
744019,-1
744087,-1
744130,0
744175,1
744203,-1
744357,1
744563,0
744588,0
745420,0
745426,-1
745573,1
745583,-1
745685,-1
745765,-1
746248,-1
746541,-1
746568,-1
746675,1
746709,-1
746784,-1
746982,-1
747146,-1
747329,1
747331,-1
747551,-1
747583,-1
747586,-1
747849,-1
749540,-1
749682,-1
749735,-1
749812,-1
749844,-1
749863,-1
750006,-1
750043,0
750056,0
750107,1
750653,-1
750673,-1
750853,-1
750857,-1
751038,-1
751059,-1
751711,-1
752036,-1
752208,-1
752262,-1
752287,-1
752339,-1
752353,-1
752619,1
752649,-1
752782,-1
752908,0
752930,-1
753329,-1
753340,-1
753507,-1
753703,-1
753712,1
754291,0
754392,-1
754484,-1
754551,-1
754666,-1
754752,-1
755248,-1
755366,-1
755380,-1
755407,1
755502,-1
755828,-1
755851,-1
755935,-1
756025,-1
756446,-1
757003,-1
757401,-1
757671,-1
758044,1
758078,-1
758256,1
758351,0
758458,1
758478,1
758549,-1
759021,0
759409,-1
759832,-1
760179,0
760531,-1
760789,-1
761544,1
761824,-1
762326,-1
762514,-1
762523,-1
762795,-1
763105,-1
763117,1
763331,-1
763401,-1
763536,-1
763556,-1
763693,-1
763863,-1
764435,-1
764466,-1
764533,-1
764619,-1
764669,-1
764805,-1
764885,-1
764900,-1
765053,1
765206,-1
765278,-1
765515,-1
765714,-1
765844,-1
766076,1
766135,0
766222,-1
766237,-1
766439,1
767681,0
767690,-1
767850,-1
767859,1
768092,1
768189,-1
768252,-1
768269,-1
769053,1
769565,-1
769623,-1
770352,-1
770638,-1
770753,-1
771150,0
771160,-1
771349,-1
771921,-1
772134,0
772171,-1
772398,-1
773059,-1
773226,-1
773394,0
773595,1
774193,-1
774262,-1
774397,-1
774446,-1
774615,-1
774698,-1
774899,-1
775373,1
775874,-1
775929,1
776680,1
776882,1
777052,-1
777118,0
777344,-1
777441,1
777802,-1
778381,-1
778477,0
778486,-1
778801,-1
779240,-1
779270,-1
779296,1
779371,-1
779536,-1
779540,-1
779558,0
779678,-1
779815,-1
779825,1
779929,-1
780104,-1
780216,1
780348,1
780802,-1
780818,-1
781191,-1
781253,-1
781871,-1
782692,-1
782748,-1
782777,0
783098,0
783333,-1
783697,1
783819,1
783865,1
784393,-1
784723,-1
784882,-1
785862,-1
785922,1
786134,-1
786155,1
786410,-1
786562,-1
786760,-1
786788,1
786979,-1
787160,-1
787222,-1
787589,-1
787871,1
787979,1
787998,-1
788045,-1
788354,1
788449,-1
788522,-1
788647,-1
788772,-1
788779,1
788841,0
788864,-1
789177,-1
789188,1
789314,-1
789430,-1
789510,-1
789618,-1
789704,-1
789939,0
790207,-1
790225,-1
790344,0
790473,-1
790768,-1
790854,-1
791178,-1
791367,-1
791399,-1
791608,-1
791734,-1
792455,-1
792457,-1
792497,-1
792514,0
792722,1
792833,-1
793105,-1
793197,1
793220,1
793233,-1
793331,-1
793395,1
793405,-1
793479,-1
793797,-1
793852,-1
794219,-1
794315,-1
794545,-1
794581,-1
794811,-1
794825,0
794877,-1
794882,0
795163,-1
795378,0
795410,0
795436,-1
795590,-1
795708,-1
795735,1
795752,-1
795799,-1
796058,-1
796088,1
796407,-1
796789,-1
796837,1
796874,-1
797029,-1
797096,-1
797375,-1
797683,-1
797895,-1
798217,-1
798275,1
798291,-1
798322,-1
798362,-1
798869,-1
799767,1
799919,0
800339,-1
800507,-1
800573,-1
800683,-1
801619,-1
801750,-1
802122,-1
802256,-1
802663,-1
803075,-1
803127,1
803215,-1
803245,-1
803758,-1
804008,-1
804372,-1
805492,-1
805679,-1
806707,-1
806819,-1
806909,-1
806951,1
807249,-1
807304,-1
807373,0
807487,0
807524,1
807534,1
808450,1
808666,1
809341,-1
809490,-1
809890,-1
810239,-1
810292,1
810397,-1
811001,-1
811145,-1
811473,-1
811521,-1
811993,-1
812882,-1
814344,0
814513,-1
814520,-1
814618,-1
814717,-1
814761,-1
814782,-1
815292,1
815958,-1
816035,1
816043,1
816058,1
816110,1
816112,1
816120,1
816122,1
816124,0
816128,1
816130,-1
816186,1
816200,1
816201,-1
816217,1
816243,-1
816326,1
816361,1
816409,-1
816414,0
816623,1
816934,-1
817059,1
817092,1
817162,1
817248,-1
817274,-1
817321,-1
817350,-1
817819,-1
817834,-1
817853,1
818409,-1
818776,1
818874,-1
818875,-1
818964,-1
819039,-1
819061,-1
819338,-1
819554,1
820191,1
820280,-1
820327,-1
820392,-1
820816,1
821190,-1
821246,-1
821263,-1
821440,0
821985,-1
822027,0
822377,-1
822440,-1
822595,-1
822873,-1
822882,1
822991,1
823225,-1
823311,-1
823386,-1
823431,-1
823494,-1
823618,0
823629,-1
823730,-1
823737,-1
823859,-1
823884,-1
824154,1
824505,1
824622,0
824872,-1
824974,0
825229,-1
825637,-1
825650,-1
825728,-1
826042,1
826407,1
826455,1
826526,-1
826612,1
826905,1
827125,1
827140,-1
827219,-1
827279,-1
827516,-1
827590,-1
827890,0
828231,1
828899,0
828904,0
828949,0
828961,0
828968,0
829061,-1
829194,-1
829765,0
830077,-1
830079,0
830416,-1
830422,-1
831073,-1
831240,0
831498,0
831610,-1
831803,1
832068,-1
832223,-1
832301,-1
832792,-1
832966,0
832999,-1
833285,-1
833639,-1
833800,-1
834333,0
834530,-1
834614,0
834787,-1
834804,-1
835153,-1
835185,-1
835239,-1
835428,-1
835430,0
835541,-1
835666,-1
835736,0
835842,-1
835843,-1
835850,-1
835864,-1
835867,-1
835875,-1
835911,-1
836536,-1
836589,-1
836784,-1
836796,1
836960,1
837532,1
837678,-1
838251,-1
838867,-1
839032,-1
839189,-1
839238,-1
839364,-1
839471,0
839670,-1
839683,-1
839684,-1
839722,-1
839741,-1
839756,-1
839767,-1
839854,-1
840032,0
840267,0
840514,-1
840589,-1
840708,-1
840726,-1
840922,1
840959,-1
841214,-1
841307,-1
841311,-1
842325,-1
842463,0
842856,0
842884,-1
843046,-1
843265,-1
843544,-1
843715,-1
844570,1
844572,-1
844870,-1
845034,-1
845761,1
845768,-1
845778,-1
846040,-1
846186,1
846188,-1
846231,-1
846304,-1
846440,-1
846495,-1
846596,-1
846809,1
846920,-1
847014,-1
847032,-1
847054,1
847057,1
847104,1
847261,1
847388,-1
847408,-1
847770,1
847928,-1
847968,-1
847983,-1
847991,-1
848006,-1
848057,-1
848076,-1
848104,-1
848127,-1
848141,-1
848175,1
848191,-1
848235,-1
848237,-1
848271,-1
848315,-1
848350,1
848354,-1
848366,-1
848380,1
848382,-1
848405,-1
848472,-1
848505,-1
848530,-1
848544,-1
848678,1
848686,-1
848811,-1
848823,-1
848948,-1
849002,-1
849009,-1
849017,-1
849019,0
849135,-1
849194,-1
849198,-1
849261,1
849277,-1
849295,-1
849335,-1
849659,-1
849672,-1
849705,-1
849884,-1
849957,-1
850077,1
850218,1
850322,1
850774,1
850876,-1
850996,-1
851063,-1
851159,-1
851211,0
851486,-1
851649,-1
851671,-1
851732,-1
851827,-1
851942,-1
852011,-1
852170,-1
852284,-1
852306,-1
852421,-1
852483,1
852671,-1
852958,-1
852962,1
853033,-1
853083,-1
853084,-1
853093,-1
853098,-1
853105,-1
853107,-1
853108,-1
853111,-1
853114,-1
853122,-1
853124,-1
853129,-1
853130,-1
853131,-1
853135,-1
853136,-1
853140,-1
853153,-1
853161,-1
853168,-1
853175,-1
853184,-1
853188,-1
853190,-1
853193,-1
853201,-1
853203,-1
853240,0
853250,0
853310,-1
853334,-1
853430,-1
853637,-1
853938,1
854030,-1
854053,-1
854121,-1
854122,-1
854151,-1
854271,1
854398,1
854404,-1
854913,-1
854917,1
854974,-1
854997,-1
855034,-1
855064,-1
855173,1
855885,-1
856022,-1
856088,-1
856226,-1
856240,-1
856244,-1
856421,1
856429,0
856473,1
856490,-1
856788,-1
856793,-1
856794,-1
856814,-1
856904,-1
856908,-1
856909,-1
857057,-1
857146,-1
857203,-1
857326,-1
857598,-1
857609,0
857717,0
857719,0
857737,0
857744,0
857779,-1
857812,-1
858134,-1
858168,-1
858423,0
858696,1
858719,-1
858740,-1
859097,-1
859107,-1
859135,-1
859486,-1
859662,-1
859664,-1
859688,0
859788,0
859831,-1
859857,-1
859902,-1
859941,1
859949,-1
860153,1
860363,-1
860380,-1
860422,-1
860493,-1
860525,1
860580,1
860671,-1
860675,1
860694,-1
860700,-1
860983,-1
861017,-1
861081,1
861232,-1
861531,-1
861535,-1
861656,-1
861727,-1
861736,-1
861747,-1
861750,-1
861833,-1
861910,1
861997,-1
862008,-1
862031,-1
862273,-1
862329,1
862334,-1
862461,-1
862586,-1
862601,1
862732,1
862740,-1
862848,1
863001,-1
863058,0
863115,-1
863140,-1
863144,-1
863260,-1
863754,-1
863893,-1
863904,-1
863959,1
864059,1
864103,1
864275,-1
864362,-1
864411,-1
864419,-1
864504,-1
864572,-1
864734,-1
864885,-1
864979,-1
865077,-1
865105,-1
865117,-1
865150,1
865170,-1
865242,-1
865441,-1
865540,-1
865594,-1
865733,1
865951,-1
866011,-1
866155,-1
866780,-1
866802,-1
866814,1
866815,1
866881,1
866901,-1
866928,-1
866938,1
867001,-1
867114,-1
867381,-1
867384,-1
867406,-1
867415,-1
867455,-1
867511,1
867546,-1
867580,-1
867846,0
867871,-1
867915,-1
868182,-1
868331,-1
868334,0
868562,-1
869029,-1
869056,-1
869074,-1
869153,1
869398,-1
869399,1
869533,-1
869943,-1
869958,-1
869960,1
870046,-1
870047,-1
870054,-1
870061,-1
870062,-1
870066,-1
870071,-1
870085,-1
870102,-1
870116,-1
870117,-1
870119,-1
870122,-1
870388,-1
870396,1
870461,-1
870583,-1
870758,-1
870800,-1
871151,1
871185,-1
871240,-1
871257,1
871314,-1
871377,-1
871394,1
871454,-1
871498,-1
871603,1
871745,-1
871994,0
872163,-1
872269,-1
872520,-1
872674,-1
872849,-1
872894,-1
873028,0
873100,0
873171,1
873368,-1
873396,-1
873491,1
874032,1
874102,-1
874137,-1
874171,-1
874269,-1
874335,-1
874337,-1
874359,1
874446,-1
874455,-1
874500,-1
874782,-1
874835,-1
874916,1
875197,-1
875241,-1
875248,-1
875305,-1
875430,-1
875465,1
875648,-1
875718,-1
875760,-1
875769,-1
876007,-1
876026,1
876036,-1
876192,-1
876239,0
876537,-1
876614,1
876825,-1
876831,-1
876865,-1
876985,-1
877159,-1
877162,-1
877280,1
877305,-1
877394,-1
877652,-1
877655,1
877978,1
878097,-1
878132,-1
878191,-1
878395,-1
878610,-1
878759,-1
878776,-1
878825,-1
878987,1
879193,-1
879434,-1
879579,1
879588,-1
879733,-1
879939,-1
879968,-1
880146,-1
880551,-1
880588,-1
880895,-1
880919,-1
881000,-1
881515,-1
881936,-1
881970,-1
882014,-1
882331,1
882334,-1
883183,-1
883380,0
883601,0
883757,0
883760,0
884148,-1
884157,-1
884299,1
884304,1
884468,-1
884485,-1
884631,-1
884633,-1
884708,-1
884803,-1
884919,0
885082,-1
885263,-1
885450,-1
885475,-1
885496,0
885499,-1
885650,-1
885806,0
885953,-1
885976,0
886133,-1
886163,-1
886194,-1
886216,-1
886667,-1
886820,-1
886925,1
886989,-1
887018,-1
887228,-1
887520,-1
887644,1
887952,-1
888010,-1
888076,-1
888096,-1
888240,-1
888474,-1
888478,0
888777,1
888907,-1
889068,-1
889157,-1
889235,-1
889312,-1
889313,-1
889602,-1
889689,-1
889696,-1
889712,-1
889776,-1
889782,-1
889786,-1
890077,1
890300,-1
890518,1
890566,-1
890623,0
890718,0
890914,-1
890936,1
890938,-1
891094,-1
891170,1
891261,-1
891545,-1
891729,-1
891958,-1
891961,-1
891970,-1
891972,-1
892070,-1
892088,-1
892109,-1
892203,-1
892209,-1
892424,0
892432,-1
892461,-1
892462,-1
892471,-1
892539,-1
892566,-1
892612,-1
892827,0
892849,-1
892867,-1
892881,-1
892977,-1
893236,-1
893255,-1
893298,-1
893318,-1
893363,-1
893416,-1
893432,-1
893443,-1
893587,-1
893709,-1
893775,-1
893789,-1
893818,-1
893836,-1
893852,-1
893963,1
894018,-1
894031,1
894079,-1
894103,-1
894106,-1
894108,-1
894154,-1
894179,-1
894242,-1
894306,-1
894353,-1
894428,-1
894429,0
894435,-1
894437,-1
894484,-1
894628,-1
894694,-1
894706,-1
894717,-1
894775,-1
894828,-1
894835,-1
895100,-1
895110,-1
895208,-1
895213,-1
895361,-1
895459,-1
895463,-1
895939,0
895971,-1
896361,-1
896389,1
896500,-1
896508,-1
896616,-1
896944,-1
897018,-1
897534,-1
897541,-1
897651,-1
897935,1
898038,-1
898085,1
898102,1
898228,1
898333,1
898411,1
898414,-1
898469,1
898514,1
898745,-1
898748,1
898816,1
898834,1
898991,-1
899411,-1
899441,-1
899563,-1
899596,-1
899672,-1
899714,-1
900034,1
900774,-1
900901,1
901146,-1
901245,-1
901379,-1
901484,-1
901645,-1
901792,-1
901828,-1
902143,-1
902517,-1
902589,1
902686,-1
902820,0
902873,-1
902914,0
903412,1
903416,-1
903585,1
903821,1
904285,0
904462,-1
904497,-1
904601,-1
904651,-1
904685,-1
904718,-1
905324,-1
905561,1
905828,-1
906027,1
906187,-1
906316,-1
906388,-1
906881,-1
906891,-1
907195,-1
907332,-1
907738,0
907828,-1
908676,-1
908731,-1
908772,-1
908929,-1
909057,0
909172,-1
909196,0
909469,-1
909555,-1
909723,-1
910010,-1
910056,-1
910129,-1
910412,-1
910441,-1
910800,0
910875,-1
910880,-1
910943,-1
911010,-1
911020,-1
911074,-1
911244,-1
911300,-1
911360,-1
911436,-1
911529,-1
911531,-1
911602,-1
911758,-1
911780,-1
911966,-1
912040,-1
912179,-1
912357,-1
912379,-1
912417,-1
912418,-1
912436,-1
912583,-1
912590,-1
912624,1
912701,-1
912758,-1
912949,-1
912957,-1
912977,-1
912982,1
